tti,event,ue,pkt_bits,retx,sinr_db,cqi,rb_alloc,rb_perr
1518,ACK,5,10258,0,20.93,13,16,0.000100
1518,ACK,11,1285,0,30.00,15,2,0.000100
1518,ACK,3,10671,0,23.27,15,13,0.000100
1518,NACK,4,2456,1,9.79,8,9,0.192920
1518,ACK,12,3100,0,23.07,15,4,0.000100
1518,NACK,19,1119,1,8.12,7,5,0.475439
1518,ACK,23,6756,0,18.47,12,13,0.000231
1518,NACK,25,3342,1,10.71,8,12,0.102667
1519,NACK,18,2058,1,10.04,8,8,0.163938
1519,ACK,22,893,0,8.08,7,4,0.483353
1519,ACK,0,2176,0,9.88,8,8,0.182125
1519,NACK,4,7832,1,10.91,8,28,0.088790
1519,ACK,12,2330,0,24.11,15,3,0.000100
1519,NACK,19,3397,1,7.29,7,15,0.638806
1519,ACK,20,3625,0,30.00,15,5,0.000100
1519,NACK,0,2885,1,9.88,8,11,0.182125
1520,ACK,10,2027,0,13.81,10,5,0.009454
1520,NACK,22,4323,1,8.10,7,19,0.480164
1520,NACK,4,1259,1,9.65,8,5,0.211372
1520,ACK,7,4677,0,17.38,12,9,0.000549
1520,ACK,9,1456,0,25.30,15,2,0.000100
1520,ACK,10,3735,0,13.81,10,10,0.009454
1520,ACK,20,3852,0,29.96,15,5,0.000100
1520,ACK,27,9811,0,20.33,13,16,0.000100
1520,ACK,3,8166,0,21.20,14,11,0.000100
1520,ACK,5,11984,0,23.59,15,15,0.000100
1521,NACK,8,8084,1,12.64,9,25,0.023928
1521,ACK,7,7600,0,17.48,12,14,0.000508
1521,ACK,20,8444,0,28.30,15,11,0.000100
1521,ACK,30,5685,0,19.12,13,9,0.000137
1521,ACK,1,3268,0,16.05,11,7,0.001593
1522,NACK,29,2103,1,4.67,5,15,0.934976
1522,NACK,0,6913,1,11.31,9,21,0.066133
1522,ACK,5,9513,0,21.11,14,13,0.000100
1522,ACK,6,3196,0,22.65,14,5,0.000100
1522,ACK,10,8858,0,14.98,10,22,0.003739
1522,ACK,11,10433,0,29.49,15,13,0.000100
1523,NACK,17,8099,1,6.50,6,43,0.768472
1523,NACK,19,5203,1,10.07,8,19,0.160004
1523,NACK,25,6459,1,8.96,7,27,0.316873
1524,NACK,29,2644,1,7.59,7,12,0.581799
1524,NACK,0,4031,1,10.04,8,14,0.163229
1524,ACK,5,807,0,17.20,12,2,0.000635
1524,ACK,12,5112,0,22.48,14,7,0.000100
1524,ACK,14,2069,0,25.24,15,3,0.000100
1524,ACK,15,9832,0,30.00,15,12,0.000100
1524,ACK,31,1349,0,30.00,15,2,0.000100
1524,ACK,0,1197,0,10.04,8,5,0.163229
1524,ACK,1,6950,0,17.29,12,13,0.000590
1525,NACK,2,6860,1,5.73,6,36,0.859818
1525,NACK,8,4840,1,11.58,9,15,0.054161
1525,NACK,13,5542,1,8.43,7,24,0.414725
1525,ACK,20,9381,0,28.64,15,12,0.000100
1526,ACK,24,1528,0,14.86,10,4,0.004130
1526,ACK,27,6294,0,15.12,11,14,0.003352
1526,NACK,4,4405,1,8.55,7,19,0.392334
1526,ACK,21,8380,0,20.73,13,13,0.000100
1526,ACK,6,3082,0,23.91,15,4,0.000100
1526,ACK,7,8555,0,20.75,13,14,0.000100
1526,ACK,15,10495,0,30.00,15,13,0.000100
1526,ACK,16,4698,0,18.30,12,9,0.000264
1527,ACK,0,2885,0,12.07,9,9,0.037164
1527,NACK,17,5125,1,5.40,6,27,0.888954
1527,ACK,23,5141,0,15.11,11,11,0.003382
1527,ACK,24,11282,0,15.95,11,24,0.001722
1527,ACK,28,4557,0,19.08,13,8,0.000141
1527,NACK,0,2600,1,12.07,9,8,0.037164
1527,ACK,1,7784,0,19.88,13,13,0.000100
1528,NACK,2,11937,1,5.94,6,63,0.838952
1528,NACK,4,3555,1,8.95,7,15,0.318690
1528,ACK,5,4035,0,20.00,13,7,0.000100
1529,ACK,6,1367,0,20.79,13,3,0.000100
1529,NACK,19,8551,1,10.38,8,30,0.129580
1529,ACK,23,6271,0,15.05,11,14,0.003539
1529,ACK,26,7408,0,30.00,15,9,0.000100
1529,ACK,28,9028,0,17.27,12,17,0.000603
1529,ACK,31,6225,0,27.53,15,8,0.000100
1529,ACK,1,1744,0,18.28,12,4,0.000267
1529,ACK,6,5048,0,20.79,13,8,0.000100
1530,ACK,0,6913,0,16.10,11,15,0.001533
1530,ACK,10,2043,0,14.47,10,6,0.005597
1530,ACK,31,1134,0,27.69,15,2,0.000100
1530,ACK,7,8831,0,22.29,14,12,0.000100
1530,ACK,14,8037,0,22.58,14,11,0.000100
1530,ACK,23,4103,0,16.14,11,9,0.001482
1530,ACK,27,10871,0,15.05,11,23,0.003537
1530,ACK,6,11426,0,20.29,13,18,0.000100
1531,ACK,21,277,0,21.51,14,1,0.000100
1531,ACK,26,4755,0,30.00,15,6,0.000100
1531,ACK,0,9563,0,15.01,11,20,0.003645
1531,NACK,2,1724,1,6.49,6,9,0.770647
1531,ACK,7,8616,0,20.95,13,14,0.000100
1531,ACK,16,3162,0,23.25,15,4,0.000100
1531,NACK,17,11142,1,9.60,8,39,0.217970
1531,NACK,18,815,1,9.86,8,3,0.183671
1532,NACK,19,5556,1,8.70,7,24,0.363480
1532,ACK,21,3878,0,22.38,14,6,0.000100
1532,ACK,24,6151,0,17.02,12,12,0.000734
1532,ACK,26,9584,0,30.00,15,12,0.000100
1532,ACK,28,7118,0,15.75,11,15,0.002022
1532,ACK,31,6252,0,29.22,15,8,0.000100
1532,ACK,1,5874,0,18.83,12,11,0.000172
1533,NACK,4,5165,1,10.26,8,18,0.140607
1533,ACK,6,5820,0,19.11,13,9,0.000138
1533,ACK,11,11299,0,30.00,15,14,0.000100
1533,ACK,12,11887,0,18.03,12,22,0.000327
1533,ACK,14,3229,0,22.30,14,5,0.000100
1533,ACK,25,910,0,9.75,8,4,0.197439
1533,NACK,29,1717,1,6.03,6,9,0.828626
1533,ACK,16,3496,0,22.67,14,5,0.000100
1534,NACK,19,7564,1,9.31,8,27,0.260085
1534,ACK,24,11784,0,15.79,11,25,0.001957
1534,NACK,29,3882,1,4.78,5,27,0.929436
1534,ACK,0,5656,0,15.42,11,12,0.002645
1535,ACK,0,2600,0,14.53,10,7,0.005354
1535,ACK,3,2068,0,21.97,14,3,0.000100
1535,NACK,4,10019,1,10.81,8,35,0.095571
1535,ACK,6,7155,0,22.58,14,10,0.000100
1535,ACK,15,8663,0,30.00,15,11,0.000100
1535,ACK,22,1722,0,11.24,9,6,0.069682
1535,ACK,24,2887,0,17.08,12,6,0.000698
1535,NACK,0,8173,1,14.53,10,21,0.005354
1536,ACK,3,4546,0,22.61,14,7,0.000100
1536,ACK,8,3333,0,12.28,9,10,0.031432
1536,ACK,14,11797,0,23.81,15,15,0.000100
1536,NACK,18,8118,1,7.95,7,34,0.510097
1537,ACK,19,241,0,8.41,7,2,0.418655
1537,ACK,28,8874,0,16.98,11,19,0.000758
1537,ACK,1,10171,0,15.84,11,22,0.001879
1537,ACK,14,1680,0,23.11,15,2,0.000100
1537,ACK,16,9073,0,19.59,13,15,0.000100
1537,NACK,18,4333,1,8.80,7,19,0.345384
1537,NACK,25,4486,1,9.48,8,16,0.234997
1538,NACK,27,977,1,12.64,9,3,0.023920
1538,ACK,1,2939,0,15.40,11,7,0.002679
1538,ACK,9,2109,0,24.83,15,3,0.000100
1538,ACK,20,7653,0,28.42,15,10,0.000100
1538,ACK,15,1514,0,30.00,15,2,0.000100
1538,ACK,16,3334,0,20.51,13,6,0.000100
1538,ACK,21,7709,0,22.18,14,11,0.000100
1538,ACK,26,9505,0,30.00,15,12,0.000100
1538,ACK,30,4920,0,19.87,13,8,0.000100
1538,ACK,31,11987,0,30.00,15,15,0.000100
1539,NACK,2,1724,1,7.55,7,8,0.589867
1539,NACK,17,11142,1,9.36,8,39,0.252656
1539,NACK,18,815,1,4.76,5,6,0.930329
1539,ACK,1,894,0,17.46,12,2,0.000516
1539,ACK,5,4388,0,17.96,12,8,0.000346
1539,ACK,6,5117,0,19.69,13,8,0.000100
1539,ACK,16,7780,0,22.10,14,11,0.000100
1539,NACK,19,1593,1,6.59,6,9,0.755222
1540,ACK,20,2869,0,27.76,15,4,0.000100
1540,ACK,24,11458,0,14.39,10,29,0.005983
1540,ACK,26,6028,0,30.00,15,8,0.000100
1540,ACK,27,2089,0,14.44,10,6,0.005768
1540,ACK,10,6470,0,15.10,11,14,0.003394
1540,ACK,20,10798,0,27.76,15,13,0.000100
1541,NACK,25,1255,1,8.33,7,6,0.433726
1541,ACK,28,6431,0,19.45,13,10,0.000105
1541,ACK,31,6834,0,30.00,15,9,0.000100
1541,ACK,0,9895,0,15.27,11,21,0.002971
1541,ACK,1,2487,0,12.79,9,8,0.021170
1541,ACK,10,1351,0,14.34,10,4,0.006224
1542,NACK,18,876,1,5.25,6,5,0.900554
1542,ACK,20,7428,0,27.13,15,9,0.000100
1542,NACK,23,1390,1,8.60,7,6,0.381882
1542,ACK,24,3605,0,16.29,11,8,0.001315
1542,ACK,26,5293,0,30.00,15,7,0.000100
1542,NACK,4,11335,1,10.75,8,40,0.099930
1543,ACK,0,8173,0,16.60,11,18,0.001027
1543,NACK,8,3082,1,8.39,7,13,0.422582
1543,NACK,13,9178,1,10.81,8,32,0.095353
1543,NACK,19,8699,1,10.94,8,31,0.086593
1544,ACK,22,5287,0,13.62,10,13,0.011037
1544,NACK,24,8288,1,13.10,10,21,0.016614
1544,NACK,4,3451,1,12.65,9,11,0.023734
1544,NACK,13,4102,1,9.98,8,15,0.170513
1544,ACK,14,1603,0,22.24,14,3,0.000100
1544,ACK,15,9431,0,30.00,15,12,0.000100
1544,ACK,21,7942,0,19.49,13,13,0.000102
1545,ACK,23,1158,0,10.01,8,5,0.166471
1545,NACK,10,9905,1,12.79,9,30,0.021242
1545,NACK,13,11451,1,8.77,7,48,0.350834
1545,ACK,14,9386,0,23.37,15,12,0.000100
1546,ACK,15,4899,0,30.00,15,6,0.000100
1546,ACK,16,11141,0,17.01,12,21,0.000741
1546,NACK,18,5915,1,5.37,6,31,0.891222
1546,NACK,23,1995,1,8.92,7,9,0.323188
1546,ACK,0,10233,0,17.47,12,19,0.000511
1546,ACK,5,6443,0,18.23,12,12,0.000279
1547,ACK,19,1593,0,14.27,10,4,0.006563
1547,ACK,6,2774,0,23.20,15,4,0.000100
1547,ACK,15,5530,0,30.00,15,7,0.000100
1547,ACK,16,8845,0,18.56,12,17,0.000214
1547,NACK,22,7159,1,10.19,8,25,0.147293
1547,ACK,27,4822,0,16.36,11,11,0.001240
1547,ACK,0,7334,0,15.26,11,16,0.002986
1547,ACK,3,6435,0,20.57,13,10,0.000100
1548,ACK,9,3050,0,27.20,15,4,0.000100
1548,NACK,10,6857,1,11.95,9,21,0.040552
1548,ACK,13,4338,0,12.89,9,13,0.019534
1548,ACK,15,3099,0,30.00,15,4,0.000100
1548,ACK,16,10042,0,17.37,12,19,0.000555
1548,NACK,25,9894,1,9.26,8,35,0.267913
1548,ACK,26,2979,0,30.00,15,4,0.000100
1549,ACK,30,1546,0,25.03,15,2,0.000100
1549,ACK,14,11033,0,24.81,15,14,0.000100
1549,NACK,18,7656,1,6.29,6,40,0.796775
1549,ACK,20,5854,0,25.00,15,7,0.000100
1549,NACK,29,7036,1,6.15,6,37,0.814926
1550,ACK,4,11335,0,11.77,9,34,0.046533
1550,ACK,5,11490,0,14.35,10,29,0.006164
1550,ACK,6,6773,0,22.90,14,10,0.000100
1550,ACK,9,5783,0,28.42,15,7,0.000100
1550,ACK,14,9608,0,25.90,15,12,0.000100
1551,ACK,25,2243,0,11.85,9,7,0.043928
1551,ACK,27,11410,0,19.70,13,18,0.000100
1551,ACK,30,2682,0,24.97,15,4,0.000100
1551,ACK,3,7499,0,15.62,11,16,0.002253
1551,NACK,23,7818,1,11.72,9,24,0.048437
1551,NACK,24,4037,1,10.79,8,15,0.096687
1551,ACK,25,2118,0,11.85,9,7,0.043928
1551,ACK,26,5509,0,30.00,15,7,0.000100
1552,ACK,0,8612,0,13.64,10,22,0.010842
1552,NACK,4,9046,1,8.46,7,38,0.409763
1552,ACK,12,8115,0,19.91,13,13,0.000100
1552,ACK,21,10511,0,20.38,13,17,0.000100
1553,NACK,22,4823,1,12.72,9,15,0.022388
1553,ACK,27,6799,0,18.70,12,13,0.000192
1553,ACK,28,9450,0,15.65,11,20,0.002191
1553,NACK,4,11296,1,8.25,7,48,0.449972
1554,ACK,6,5766,0,24.26,15,7,0.000100
1554,NACK,8,6876,1,8.88,7,29,0.330740
1554,ACK,16,6781,0,18.06,12,13,0.000319
1554,NACK,17,11873,1,7.57,7,50,0.584200
1555,NACK,22,5385,1,11.89,9,17,0.042628
1555,NACK,23,10891,1,11.07,9,33,0.079022
1555,NACK,24,10389,1,11.34,9,31,0.064866
1555,ACK,30,3381,0,30.00,15,5,0.000100
1555,ACK,31,2009,0,30.00,15,3,0.000100
1556,ACK,5,5103,0,15.32,11,11,0.002850
1556,ACK,9,4993,0,28.34,15,6,0.000100
1556,ACK,11,9149,0,25.89,15,11,0.000100
1556,ACK,14,6672,0,27.43,15,8,0.000100
1556,NACK,17,3343,1,6.38,6,18,0.785743
1556,NACK,18,8084,1,7.82,7,34,0.535723
1557,ACK,21,2943,0,18.51,12,6,0.000223
1557,ACK,22,2825,0,11.68,9,9,0.049966
1557,ACK,25,1145,0,14.17,10,3,0.007112
1557,ACK,4,3267,0,11.75,9,10,0.047264
1557,ACK,6,8414,0,24.21,15,11,0.000100
1557,ACK,20,4341,0,29.20,15,6,0.000100
1557,NACK,28,8116,1,12.03,9,25,0.038411
1557,NACK,2,1527,1,10.35,8,6,0.132049
1557,ACK,6,6560,0,24.21,15,8,0.000100
1557,ACK,14,6569,0,29.15,15,8,0.000100
1558,NACK,19,6812,1,12.39,9,21,0.028981
1558,ACK,31,9101,0,30.00,15,11,0.000100
1558,NACK,2,10677,1,9.93,8,38,0.176261
1558,ACK,5,8568,0,17.13,12,16,0.000670
1559,ACK,10,3948,0,11.10,9,12,0.077508
1559,ACK,12,7337,0,15.59,11,16,0.002309
1559,NACK,18,6917,1,6.59,6,37,0.755218
1560,NACK,22,2472,1,10.47,8,9,0.122112
1560,ACK,27,5578,0,11.34,9,17,0.064813
1560,ACK,28,6924,0,13.97,10,17,0.008365
1560,ACK,0,7063,0,16.25,11,15,0.001357
1560,ACK,1,6132,0,17.12,12,12,0.000680
1560,ACK,12,11945,0,17.06,12,22,0.000710
1561,ACK,21,6619,0,13.52,10,17,0.011919
1561,ACK,25,3365,0,15.15,11,8,0.003262
1561,ACK,29,4014,0,10.00,8,14,0.168087
1561,ACK,0,10214,0,12.92,9,31,0.019218
1561,ACK,4,11316,0,13.94,10,28,0.008588
1562,ACK,6,7679,0,24.11,15,10,0.000100
1562,NACK,13,2750,1,7.96,7,12,0.508794
1562,NACK,23,1675,1,12.20,9,5,0.033547
1562,ACK,24,8753,0,11.51,9,27,0.056749
1562,ACK,27,3303,0,11.70,9,10,0.049293
1562,ACK,28,3823,0,15.59,11,8,0.002305
1563,NACK,29,2893,1,6.56,6,16,0.760272
1563,ACK,0,9569,0,14.16,10,24,0.007199
1563,NACK,13,4506,1,8.41,7,19,0.418122
1563,ACK,15,2252,0,30.00,15,3,0.000100
1563,NACK,17,6755,1,5.78,6,36,0.855115
1564,NACK,18,8326,1,12.32,9,25,0.030609
1564,NACK,22,5299,1,5.92,6,28,0.840753
1564,NACK,29,6500,1,6.11,6,34,0.819188
1564,ACK,30,5634,0,27.93,15,7,0.000100
1564,NACK,2,1075,1,12.50,9,4,0.026629
1565,ACK,9,9047,0,25.98,15,11,0.000100
1565,ACK,12,4377,0,21.73,14,6,0.000100
1565,ACK,14,9735,0,30.00,15,12,0.000100
1565,ACK,27,11258,0,13.65,10,28,0.010811
1565,NACK,29,2594,1,6.30,6,14,0.796276
1565,ACK,30,5697,0,26.61,15,7,0.000100
1565,ACK,6,8742,0,25.87,15,11,0.000100
1565,ACK,7,5574,0,18.37,12,11,0.000250
1566,NACK,8,5560,1,10.44,8,20,0.123918
1566,ACK,11,1397,0,22.82,14,2,0.000100
1566,ACK,14,7147,0,30.00,15,9,0.000100
1566,ACK,16,1302,0,20.09,13,3,0.000100
1566,ACK,18,1610,0,14.68,10,4,0.004756
1566,ACK,20,2863,0,30.00,15,4,0.000100
1566,NACK,29,818,1,4.86,5,6,0.924817
1566,ACK,30,5807,0,25.22,15,7,0.000100
1566,ACK,31,6674,0,30.00,15,8,0.000100
1566,NACK,0,9998,1,15.13,11,21,0.003334
1566,ACK,1,4778,0,15.10,11,10,0.003406
1567,ACK,3,5771,0,23.13,15,7,0.000100
1567,ACK,7,6840,0,20.26,13,11,0.000100
1567,NACK,8,4378,1,9.79,8,16,0.192426
1567,ACK,11,6611,0,21.49,14,9,0.000100
1567,NACK,13,2620,1,5.17,6,14,0.905873
1567,ACK,14,9502,0,30.00,15,12,0.000100
1567,NACK,17,3716,1,7.64,7,16,0.572206
1568,NACK,23,2452,1,10.12,8,9,0.154626
1568,ACK,30,3929,0,23.65,15,5,0.000100
1568,ACK,9,2811,0,25.11,15,4,0.000100
1568,ACK,12,3491,0,24.03,15,5,0.000100
1568,NACK,13,5499,1,6.44,6,29,0.776484
1568,NACK,29,4490,1,7.31,7,19,0.633938
1568,ACK,8,1994,0,11.42,9,6,0.060821
1568,ACK,12,5597,0,24.03,15,7,0.000100
1568,ACK,20,1632,0,30.00,15,2,0.000100
1568,ACK,21,1307,0,17.18,12,3,0.000645
1569,NACK,23,8267,1,10.88,8,29,0.090524
1569,ACK,27,3835,0,20.34,13,6,0.000100
1569,NACK,4,5100,1,12.87,9,16,0.019963
1569,ACK,11,6718,0,23.34,15,8,0.000100
1569,ACK,16,7101,0,22.57,14,10,0.000100
1569,ACK,26,7636,0,30.00,15,10,0.000100
1569,ACK,27,11564,0,20.34,13,18,0.000100
1569,ACK,28,1016,0,20.53,13,2,0.000100
1570,NACK,29,6718,1,5.49,6,35,0.881279
1570,ACK,0,8471,0,17.88,12,16,0.000369
1570,ACK,7,5255,0,20.69,13,9,0.000100
1570,ACK,10,6593,0,12.96,9,20,0.018568
1570,ACK,15,4253,0,30.00,15,6,0.000100
1571,NACK,17,3041,1,9.35,8,11,0.253621
1571,NACK,19,6372,1,7.75,7,27,0.550246
1571,NACK,22,8411,1,5.26,6,44,0.899768
1571,NACK,24,4882,1,10.48,8,17,0.121236
1572,NACK,2,3926,1,11.12,9,12,0.076308
1572,ACK,6,11630,0,21.25,14,16,0.000100
1572,ACK,14,7172,0,29.94,15,9,0.000100
1572,ACK,21,9719,0,21.41,14,14,0.000100
1572,ACK,27,2555,0,18.76,12,5,0.000183
1572,ACK,31,11938,0,28.72,15,15,0.000100
1572,NACK,4,1534,1,8.25,7,7,0.450580
1572,ACK,6,6500,0,21.25,14,9,0.000100
1573,NACK,10,2375,1,10.36,8,9,0.131704
1573,ACK,11,4825,0,23.33,15,6,0.000100
1573,NACK,13,5874,1,8.66,7,25,0.371890
1573,ACK,14,7184,0,28.73,15,9,0.000100
1573,ACK,15,5779,0,28.27,15,7,0.000100
1573,NACK,17,1932,1,10.78,8,7,0.097782
1573,ACK,21,6968,0,21.80,14,10,0.000100
1573,ACK,30,2586,0,25.04,15,4,0.000100
1573,ACK,0,3489,0,15.08,11,8,0.003465
1574,NACK,8,1492,1,9.89,8,6,0.180559
1574,ACK,9,5125,0,20.90,13,8,0.000100
1574,ACK,15,5680,0,29.92,15,7,0.000100
1574,NACK,25,2846,1,11.25,9,9,0.069165
1574,ACK,0,2834,0,16.42,11,6,0.001184
1574,NACK,8,10688,1,9.89,8,38,0.180559
1574,ACK,9,9240,0,20.90,13,15,0.000100
1574,ACK,11,4271,0,23.26,15,6,0.000100
1575,ACK,12,5154,0,20.89,13,8,0.000100
1575,ACK,14,2955,0,29.37,15,4,0.000100
1575,ACK,16,6430,0,25.24,15,8,0.000100
1575,NACK,17,9488,1,10.37,8,33,0.130113
1575,NACK,18,9981,1,13.01,10,25,0.017796
1575,ACK,20,2028,0,30.00,15,3,0.000100
1575,ACK,26,10324,0,30.00,15,13,0.000100
1575,ACK,28,1353,0,20.95,13,3,0.000100
1576,NACK,10,10397,1,11.99,9,31,0.039400
1576,ACK,12,7050,0,21.50,14,10,0.000100
1576,ACK,27,10693,0,17.68,12,20,0.000432
1576,ACK,30,4239,0,27.21,15,6,0.000100
1576,ACK,9,11116,0,22.27,14,15,0.000100
1576,ACK,11,8722,0,23.93,15,11,0.000100
1576,ACK,15,896,0,26.74,15,2,0.000100
1576,NACK,19,923,1,7.53,7,4,0.592714
1577,NACK,22,7779,1,9.66,8,28,0.209305
1577,ACK,28,10443,0,21.74,14,15,0.000100
1577,ACK,30,10499,0,26.05,15,13,0.000100
1577,ACK,7,2645,0,16.70,11,6,0.000948
1577,NACK,10,10722,1,12.29,9,32,0.031260
1577,ACK,14,3031,0,25.66,15,4,0.000100
1578,ACK,15,6798,0,29.04,15,9,0.000100
1578,ACK,18,11295,0,12.17,9,34,0.034485
1578,ACK,21,4030,0,16.00,11,9,0.001658
1578,NACK,23,4781,1,11.95,9,15,0.040749
1578,NACK,4,6322,1,8.20,7,27,0.460703
1579,NACK,17,6654,1,7.67,7,28,0.565050
1579,NACK,22,10406,1,9.13,8,37,0.289017
1579,ACK,23,11918,0,13.56,10,30,0.011575
1580,ACK,27,5630,0,20.63,13,9,0.000100
1580,ACK,31,7998,0,30.00,15,10,0.000100
1580,NACK,2,3492,1,6.88,6,19,0.709922
1580,ACK,3,2833,0,19.26,13,5,0.000123
1580,ACK,5,4296,0,20.49,13,7,0.000100
1580,ACK,7,1106,0,17.36,12,3,0.000558
1580,ACK,11,10746,0,28.62,15,13,0.000100
1580,ACK,14,5746,0,24.04,15,7,0.000100
1580,ACK,16,10089,0,22.06,14,14,0.000100
1581,NACK,18,5321,1,8.14,7,23,0.472162
1581,ACK,21,2486,0,18.78,12,5,0.000179
1581,NACK,2,7308,1,6.41,6,39,0.780591
1581,ACK,10,9086,0,14.21,10,23,0.006887
1581,ACK,11,1547,0,28.39,15,2,0.000100
1581,ACK,28,3959,0,21.46,14,6,0.000100
1582,NACK,29,8945,1,11.98,9,27,0.039628
1582,NACK,2,842,1,8.21,7,4,0.457957
1582,ACK,3,11680,0,19.33,13,19,0.000116
1582,ACK,5,5463,0,17.45,12,10,0.000522
1582,ACK,6,5973,0,22.76,14,9,0.000100
1583,NACK,8,550,1,7.69,7,3,0.562634
1583,ACK,23,1755,0,13.71,10,5,0.010253
1583,ACK,31,8694,0,29.29,15,11,0.000100
1583,ACK,6,4531,0,24.63,15,6,0.000100
1583,NACK,8,9399,1,7.69,7,40,0.562634
1583,ACK,11,4559,0,28.64,15,6,0.000100
1583,ACK,13,11433,0,13.12,10,29,0.016347
1584,ACK,21,9427,0,18.48,12,18,0.000229
1584,NACK,24,805,1,9.39,8,3,0.247990
1584,NACK,2,9785,1,7.10,7,41,0.672137
1584,ACK,5,10972,0,17.88,12,20,0.000370
1584,ACK,15,5003,0,30.00,15,6,0.000100
1585,NACK,18,1882,1,4.19,5,14,0.954800
1585,ACK,26,8556,0,30.00,15,11,0.000100
1585,ACK,28,6340,0,22.07,14,9,0.000100
1585,ACK,5,4422,0,17.69,12,9,0.000428
1585,ACK,15,10410,0,30.00,15,13,0.000100
1585,NACK,18,3313,1,4.19,5,24,0.954800
1585,NACK,24,1464,1,9.95,8,6,0.173198
1585,ACK,31,11544,0,29.80,15,14,0.000100
1586,ACK,15,9540,0,30.00,15,12,0.000100
1586,NACK,17,1218,1,7.87,7,6,0.525041
1586,NACK,18,10232,1,3.94,5,72,0.962531
1587,NACK,19,4577,1,9.86,8,16,0.184524
1587,ACK,27,8711,0,21.21,14,12,0.000100
1587,ACK,1,9959,0,20.78,13,16,0.000100
1587,NACK,2,7270,1,6.11,6,38,0.818774
1587,ACK,6,6704,0,17.35,12,13,0.000564
1588,NACK,8,2352,1,13.57,10,6,0.011513
1588,NACK,4,3279,1,7.07,7,14,0.678503
1588,ACK,5,11426,0,15.32,11,24,0.002845
1588,ACK,8,4672,0,13.57,10,12,0.011513
1588,NACK,10,10938,1,11.25,9,33,0.069359
1588,ACK,13,2367,0,14.47,10,6,0.005599
1589,ACK,15,5253,0,30.00,15,7,0.000100
1589,ACK,1,6628,0,20.87,13,11,0.000100
1589,ACK,13,4887,0,12.19,9,15,0.033804
1589,ACK,14,7770,0,29.48,15,10,0.000100
1589,ACK,16,4448,0,21.19,14,6,0.000100
1589,NACK,17,2057,1,8.55,7,9,0.392008
1589,ACK,23,3039,0,15.23,11,7,0.003060
1589,NACK,24,5969,1,6.54,6,32,0.763346
1590,ACK,27,9942,0,20.08,13,16,0.000100
1590,ACK,1,8990,0,20.03,13,14,0.000100
1590,NACK,4,7613,1,4.31,5,53,0.950229
1591,ACK,6,453,0,19.59,13,1,0.000100
1591,ACK,8,7310,0,13.02,10,18,0.017703
1591,ACK,11,4457,0,26.01,15,6,0.000100
1591,NACK,19,10216,1,7.50,7,43,0.598696
1591,NACK,23,6877,1,12.49,9,21,0.026715
1592,ACK,25,171,0,11.53,9,1,0.056009
1592,NACK,4,2789,1,6.11,6,15,0.819307
1592,ACK,7,2594,0,15.97,11,6,0.001704
1592,ACK,25,3921,0,11.53,9,12,0.056009
1592,ACK,27,2792,0,18.84,12,6,0.000172
1592,ACK,1,9176,0,20.59,13,15,0.000100
1592,ACK,3,8393,0,21.96,14,12,0.000100
1593,ACK,13,1139,0,10.49,8,4,0.120171
1593,ACK,14,4653,0,30.00,15,6,0.000100
1593,ACK,15,1418,0,30.00,15,2,0.000100
1593,NACK,17,8939,1,7.03,7,38,0.685562
1593,ACK,22,1379,0,9.30,8,5,0.261092
1593,ACK,27,4416,0,18.67,12,8,0.000197
1593,ACK,30,3448,0,18.12,12,7,0.000306
1593,ACK,31,9657,0,27.86,15,12,0.000100
1593,ACK,0,5632,0,12.49,9,17,0.026757
1594,NACK,4,3443,1,5.04,6,18,0.914212
1594,ACK,5,4133,0,22.47,14,6,0.000100
1594,ACK,12,7805,0,14.16,10,20,0.007163
1594,NACK,19,10897,1,8.38,7,46,0.423870
1595,ACK,22,4916,0,11.30,9,15,0.066387
1595,NACK,24,8912,1,5.96,6,47,0.836782
1595,ACK,27,9743,0,17.79,12,18,0.000398
1595,ACK,1,6557,0,21.57,14,9,0.000100
1595,ACK,3,2782,0,19.05,13,5,0.000145
1596,ACK,11,1417,0,30.00,15,2,0.000100
1596,NACK,18,1572,1,5.60,6,9,0.872361
1596,NACK,22,11174,1,10.78,8,39,0.097734
1596,ACK,26,7617,0,30.00,15,10,0.000100
1596,ACK,30,4788,0,22.81,14,7,0.000100
1596,NACK,2,2912,1,2.29,4,25,0.989698
1596,ACK,7,3205,0,14.46,10,8,0.005648
1597,NACK,23,5208,1,8.87,7,22,0.332569
1597,NACK,24,8195,1,9.33,8,29,0.256672
1597,ACK,28,8196,0,19.86,13,13,0.000100
1597,ACK,31,4089,0,28.07,15,5,0.000100
1597,ACK,0,10328,0,12.98,9,31,0.018281
1598,NACK,4,6787,1,5.08,6,36,0.911668
1598,ACK,5,6943,0,22.84,14,10,0.000100
1598,ACK,6,8300,0,18.80,12,16,0.000176
1598,NACK,13,3299,1,7.17,7,14,0.659716
1598,NACK,22,5024,1,10.21,8,18,0.145476
1599,ACK,26,2010,0,30.00,15,3,0.000100
1599,ACK,3,1184,0,16.40,11,3,0.001209
1599,ACK,16,7458,0,22.27,14,11,0.000100
1599,NACK,18,5398,1,9.83,8,19,0.188004
1599,NACK,23,8652,1,6.45,6,46,0.775119
1599,NACK,2,3060,1,5.09,6,16,0.910945
1600,NACK,10,8524,1,7.87,7,36,0.526013
